SalePrice,id
133310.01807262815,2735
133305.2497740814,2736
119167.07342485207,2737
139317.77059856587,2738
156867.31086207234,2739
135132.13625707442,2740
146296.70176420655,2741
155227.16211553154,2742
160631.39426383958,2743
164072.2566705152,2744
140490.94959492268,2745
136803.37535259113,2746
153005.1846044729,2747
130075.32225015879,2748
128040.94104223777,2749
124555.16399497351,2750
134543.08030413903,2751
209272.47640741244,2752
145835.9303761638,2753
197307.73015275964,2754
139069.0227749589,2755
96231.60404961914,2756
73782.70456825446,2757
89719.46477995011,2758
165920.13695960704,2759
120521.43292884796,2760
140072.37986862377,2761
143714.7428572576,2762
187008.56975044863,2763
150189.21241957002,2764
291085.01657511666,2765
130950.13108463815,2766
87590.25791104944,2767
130176.39310383055,2768
131933.10730434308,2769
139982.47281377943,2770
103400.88855380181,2771
109542.794732214,2772
164650.2462920177,2773
142716.94106781614,2774
114967.36126376157,2775
146486.23674821766,2776
146188.749625225,2777
107835.93858457173,2778
125886.72392030933,2779
98711.97242123516,2780
97864.05780401187,2781
99575.85090569833,2782
96587.29850106251,2783
120197.98361210746,2784
136816.4154263255,2785
66869.0583901421,2786
128924.7770405375,2787
74068.02045812394,2788
164062.18512319174,2789
96287.03150454666,2790
108807.02138000369,2791
54333.38899339932,2792
156914.57260451515,2793
100190.67928108449,2794
120399.81936642043,2795
98682.2869542673,2796
197823.98739873478,2797
107593.49142032333,2798
117017.40606520002,2799
71389.35190676495,2800
113315.60351510384,2801
125541.2747011945,2802
169115.96655394865,2803
127158.95984469718,2804
99203.70067319785,2805
83595.02537795407,2806
162427.05740209226,2807
145008.66592481092,2808
129263.24218693274,2809
122368.03440539818,2810
160722.77734209565,2811
171472.73092837963,2812
158493.04040761298,2813
162645.64304695293,2814
95682.42424580117,2815
231604.0769358644,2816
156325.81216247397,2817
130844.73059018838,2818
172216.62094245263,2819
136386.37796925486,2820
104418.08090068966,2821
196306.03065245997,2822
299898.0075854661,2823
162469.38388865918,2824
143008.70182632157,2825
129174.1558458371,2826
137969.38842511823,2827
217379.57412144428,2828
226287.72930305463,2829
222732.55616470825,2830
176485.98428336566,2831
236018.85574866636,2832
309389.5536898995,2833
224956.15978889234,2834
229010.31259839848,2835
191183.4746571406,2836
160157.55116977586,2837
149213.21174930164,2838
168632.45127840393,2839
205207.37814658746,2840
205809.69161286365,2841
233636.77806024975,2842
151057.58732896604,2843
182059.05372422285,2844
130304.55297594548,2845
209263.2515504223,2846
212448.5702335358,2847
218334.03451792544,2848
196947.22420480152,2849
275355.1006452956,2850
212547.87091294787,2851
238371.4333117268,2852
234993.20808267855,2853
135887.30815163298,2854
203300.03784063793,2855
200812.05787518836,2856
191360.1813675198,2857
209447.2080057359,2858
102820.09441086765,2859
119980.75198426795,2860
124784.22228787412,2861
185204.3697411144,2862
128849.72482396154,2863
235151.43004538555,2864
144106.5284300935,2865
141996.6209940605,2866
98399.64555444173,2867
94365.23201992412,2868
91769.82695349997,2869
120224.60025267427,2870
85230.30371912022,2871
49938.597911240424,2872
95939.64122292871,2873
138604.0943168965,2874
113838.45339604282,2875
165683.56977701475,2876
147942.78252235823,2877
161371.4037933933,2878
134073.82365203561,2879
105734.75320984288,2880
141635.07766273615,2881
181092.21855995094,2882
194068.0212755202,2883
202357.02933071565,2884
187337.2375788329,2885
231151.51155722808,2886
102846.39022196695,2887
146664.50686526374,2888
60466.126777402766,2889
80306.0648040932,2890
137579.37709959442,2891
43534.842937195936,2892
73268.82359282748,2893
55640.519766757556,2894
338202.3842197253,2895
275472.7242177063,2896
213660.58625630266,2897
153886.52533102804,2898
211670.8671145478,2899
160007.05512290722,2900
215930.00558832535,2901
185509.5041585366,2902
323993.5201005693,2903
339626.5132353548,2904
84524.98552502641,2905
197267.73121987446,2906
115343.78157906537,2907
129634.46656530601,2908
159089.85828805724,2909
77114.28062502775,2910
83522.85224624879,2911
151913.99391543324,2912
83650.61538549532,2913
81016.56221602956,2914
89498.87085219185,2915
85792.0380874944,2916
169024.3166425818,2917
118943.74446885189,2918
228402.8531277446,2919
